INFO | 2017-11-19 17:25:20,495 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:09:57,857 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:11:34,170 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:30,640 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:33,186 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:14:33,671 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:33,796 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:33,890 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:33,999 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:34,108 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:34,233 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:14:34,343 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:14:34,452 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:34,546 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:34,624 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:34,764 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:34,859 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:34,936 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:35,015 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:35,093 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:35,186 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:14:35,264 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:14:35,345 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:35,437 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:35,530 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:35,608 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:35,686 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:35,764 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:35,858 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:35,937 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:36,030 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:14:36,109 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:14:36,186 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:36,265 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:36,343 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:36,421 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:36,483 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:36,562 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:36,624 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:36,702 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:36,766 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:14:36,843 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:14:36,906 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:36,983 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:53,889 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:14:54,249 | index | login | A second active session was found for the user: helena
INFO | 2017-11-19 19:14:54,343 | index | profile | helena viewed his/her personal Profile page /myprofile
INFO | 2017-11-19 19:14:58,086 | index | logout | helena requested to logout /logout
INFO | 2017-11-19 19:14:58,206 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:15:02,480 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:15:02,825 | index | login | Credentials submitted are not valid.
INFO | 2017-11-19 19:15:05,543 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:15:05,980 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:15:14,746 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:15:15,154 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:35,761 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:16:35,855 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:35,949 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:36,308 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:16:40,824 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:40,872 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:16:41,386 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:41,464 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:41,513 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:41,589 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:41,667 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:41,730 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:41,794 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:16:41,871 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:16:41,933 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:41,996 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:42,058 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:42,122 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:42,183 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:42,261 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:42,341 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:42,417 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:42,512 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:42,574 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:42,636 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:16:42,730 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:16:42,839 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:42,980 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:43,058 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:43,121 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:43,214 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:43,277 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:43,341 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:43,417 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:43,464 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:43,528 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:43,591 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:16:43,654 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:16:43,730 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:43,793 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:43,855 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:43,918 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:43,980 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:44,042 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:44,121 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:44,184 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:44,246 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:44,309 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:44,386 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:16:44,449 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:16:44,527 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:44,590 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:44,653 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:44,730 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:44,792 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:44,871 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:44,933 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:44,996 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:45,059 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:45,121 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:16:45,184 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:16:45,247 | index | register | Anonymous user visited the Register page /register
INFO | 2017-11-19 19:18:16,715 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:17,090 | index | login | A second active session was found for the user: helena
INFO | 2017-11-19 19:18:17,199 | index | profile | helena viewed his/her personal Profile page /myprofile
INFO | 2017-11-19 19:18:23,455 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:23,534 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:23,737 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:23,799 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:24,002 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:24,080 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:24,284 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:24,346 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:24,580 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:24,659 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:24,862 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:24,940 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:25,190 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:25,331 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:25,565 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:25,643 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:25,830 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:25,909 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:26,096 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:26,174 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:26,377 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:26,440 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:26,627 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:26,705 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:26,909 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:26,987 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:27,191 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:27,253 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:27,440 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:27,518 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:27,705 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:27,769 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:27,971 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:28,034 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:28,252 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:28,315 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:28,487 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:28,551 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:28,737 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:28,801 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:28,987 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:29,050 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:29,237 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:29,299 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:29,487 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:29,550 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:29,768 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:29,846 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:30,034 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:30,112 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:30,315 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:30,393 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:30,580 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:30,659 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:30,846 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:30,924 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:31,127 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:31,190 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:31,362 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:31,425 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:31,643 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:31,721 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:31,924 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:31,987 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:32,159 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:32,222 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:32,409 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:32,472 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:32,659 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:32,706 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:32,893 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:32,955 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:33,143 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:33,221 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:33,394 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:33,457 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:33,645 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:33,722 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:33,785 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:33,846 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:33,909 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:33,957 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:34,019 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:34,080 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:34,143 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:34,192 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:34,253 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:34,316 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:34,393 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:34,456 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:34,534 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:34,612 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:34,675 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:34,752 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:34,831 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:34,893 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:34,971 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:35,018 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:35,096 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:35,144 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:35,221 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:35,284 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:35,346 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:35,410 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:35,487 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:35,565 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:35,627 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:35,722 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:35,799 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:35,862 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:35,924 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:36,002 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:36,080 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:36,143 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:36,221 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:36,284 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:36,346 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:36,409 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:36,473 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:36,534 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:36,596 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:36,644 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:36,707 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:36,769 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:36,846 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:36,909 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:36,971 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:37,034 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:37,096 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:37,159 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:37,221 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:37,269 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:37,347 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:37,410 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:37,472 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:37,534 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:37,596 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:37,659 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:37,721 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:37,768 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:37,832 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:37,893 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:37,955 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:38,018 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:38,080 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:38,143 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:38,205 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:38,254 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:38,315 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:38,379 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:38,442 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:38,504 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:38,565 | index | captcha | Maximum login attempts exceeded, human verification check is required.
INFO | 2017-11-19 19:18:38,627 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:38,691 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:38,754 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:38,816 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:38,879 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:38,941 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:39,004 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:39,066 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:39,127 | index | logout | helena requested to logout /logout
INFO | 2017-11-19 19:18:39,207 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:39,270 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:39,331 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:39,456 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:39,520 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:39,580 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:39,705 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:39,768 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:39,830 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:39,942 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:40,003 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:40,067 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:40,206 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:40,284 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:40,346 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:40,487 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:40,549 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:40,612 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:40,752 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:40,831 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:40,893 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:41,003 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:41,066 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:41,129 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:41,268 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:41,331 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:41,379 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:41,504 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:41,565 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:41,628 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:41,752 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:41,816 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:41,877 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:42,018 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:42,081 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:42,159 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:42,299 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:42,362 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:42,424 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:42,550 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:42,613 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:42,676 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:42,799 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:42,862 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:42,924 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:43,036 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:43,096 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:43,160 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:43,284 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:43,347 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:43,410 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:43,535 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:43,721 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:43,784 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:43,956 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:44,018 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:44,205 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:44,268 | index | login | Anonymous user visited the Login page /login
INFO | 2017-11-19 19:18:44,456 | index | login | Anonymous user visited the Login page /login
